"학교종류명","설립구분","표준학교코드","학교명","영문학교명","관할조직명","도로명우편번호","도로명주소","도로명상세주소","전화번호","홈페이지주소","팩스번호","남녀공학구분명","고등학교구분명","산업체특별학급존재여부","고등학교일반실업구분명","특수목적고등학교계열명","입시전후기구분명","주야구분명","설립일자","개교기념일","시도교육청코드","시도교육청명","소재지명","주야과정","계열명","학과명","적재일시"
"중학교","공립","7132140","봉원중학교","Bong-won Middle School","서울특별시동작관악교육지원청","08736","서울특별시 관악구 관악로24가길 15","/ 봉원중학교 (봉천동/봉원중학교)","02-879-1542","https://bongwon.sen.ms.kr","02-879-1548","남여공학","","N","일반계","","전기","주간","19691111","19691111","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","공립","7132139","봉림중학교","Bongrim Middle School","서울특별시동작관악교육지원청","08782","서울특별시 관악구 장군봉길 72","(봉천동)","02-888-1281","http://www.bongrim.ms.kr","02-887-4907","남여공학","","N","일반계","","전기","주간","19881224","19890421","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","공립","7132138","미성중학교","Misung Middle School","서울특별시동작관악교육지원청","08863","서울특별시 관악구 문성로16길 40","(신림동)","02-860-0900","http://www.misung.ms.kr","02-860-0998","남여공학","","N","일반계","","전기","주간","19840109","19840517","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","공립","7132137","문창중학교","Munchang Middle School","서울특별시동작관악교육지원청","07057","서울특별시 동작구 여의대방로22나길 40","(신대방동)","02-821-2359","http://www.munchang.ms.kr","02-825-8733","남여공학","","N","일반계","","전기","주간","19810508","19810508","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","공립","7132136","동작중학교","Dongjak Middle School","서울특별시동작관악교육지원청","06992","서울특별시 동작구 동작대로39가길 83","(동작동)","02-591-6595","http://dongjak.ms.kr","02-535-7156","남여공학","","N","일반계","","전기","주간","19841208","19841208","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","사립","7132135","동양중학교","Dongyang Middle School","서울특별시동작관악교육지원청","06910","서울특별시 동작구 흑석로9길 94","/ 동양중학교 (흑석동)","02-814-9651","https://dongyang.sen.ms.kr","02-823-6306","남","","N","일반계","","전기","주간","19510303","19510303","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","공립","7132134","대방중학교","Daebang Middle School","서울특별시동작관악교육지원청","07064","서울특별시 동작구 여의대방로10길 24","(신대방동/ 대방중학교)","02-831-2502","http://daebang.sen.ms.kr","02-848-7340","남여공학","","N","일반계","","전기","주간","19720901","19720901","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","공립","7132133","당곡중학교","Dang-gok Middle School","서울특별시동작관악교육지원청","08711","서울특별시 관악구 봉천로13길 101","/ 당곡중학교 (봉천동)","02-870-7700","http://www.danggok.ms.kr","02-871-9146","남여공학","","N","일반계","","전기","주간","19821209","19830509","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","공립","7132132","남성중학교","Namsung Middle School","서울특별시동작관악교육지원청","07022","서울특별시 동작구 남부순환로269길 166","(사당동/남성중학교)","02-520-7500","http://www.namsung.ms.kr","02-520-7589","남여공학","","N","일반계","","전기","주간","19821209","19830429","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","공립","7132131","남서울중학교","Namseoul Middle School","서울특별시동작관악교육지원청","08773","서울특별시 관악구 남부순환로172길 97","/ 남서울중학교 (신림동)","02-855-9832","http://namseoul.sen.ms.kr","02-851-0637","남여공학","","N","일반계","","전기","주간","19641112","19641112","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","사립","7132130","남강중학교","Namkang Middle School","서울특별시동작관악교육지원청","08854","서울특별시 관악구 난곡로34길 80","(신림동/남강중고등학교)","02-839-1709","http://www.namkang.ms.kr","02-839-1712","남","","N","일반계","","전기","주간","19710130","19710329","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","공립","7132129","난우중학교","Nanwoo Middle School","서울특별시동작관악교육지원청","08857","서울특별시 관악구 난곡로16길 32","/ 난우중학교 (신림동)","02-864-4017","http://www.nanwoo.ms.kr","02-867-6253","남여공학","","N","일반계","","전기","주간","19840423","19840423","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","공립","7132128","국사봉중학교","Kuksabong Middle School","서울특별시동작관악교육지원청","07038","서울특별시 동작구 양녕로20길 20","/ 국사봉중학교 (상도동)","02-823-8715","http://www.kuksabong.ms.kr","02-823-7531","남여공학","","N","일반계","","전기","주간","19860119","19860423","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","공립","7132127","구암중학교","Guahm Middle School","서울특별시동작관악교육지원청","08723","서울특별시 관악구 성현로 53","(봉천동)","02-881-2900","http://www.guahm.ms.kr/","02-885-6757","남여공학","","N","해당없음","","전기","주간","20040301","20040607","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","사립","7132126","광신중학교","Kwangshin Middle School","서울특별시동작관악교육지원청","08847","서울특별시 관악구 광신길 141","/ 광신중학교 (신림동)","02-881-8652","http://www.kwangshin.ms.kr","02-887-3075","남여공학","","N","일반계","","전기","주간","19511010","19511010","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","공립","7132125","관악중학교","Gwanak Middle School","서울특별시동작관악교육지원청","08741","서울특별시 관악구 남부순환로237길 60","/ 관악중학교 (봉천동)","02-889-1782","http://www.gwanak.ms.kr","02-872-6335","남여공학","","N","일반계","","전기","주간","19810225","19820501","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","공립","7132124","강현중학교","Gang-hyeon Middle School","서울특별시동작관악교육지원청","06953","서울특별시 동작구 상도로13라길 22","/ 강현중학교 (상도동)","02-815-8335","http://sganghyeon.sen.ms.kr","02-817-9162","남여공학","","N","일반계","","전기","주간","19680806","19680806","B10","서울특별시교육청","서울특별시","","","","20220731"
"중학교","공립","7132123","강남중학교","Gangnam Middle School","서울특별시동작관악교육지원청","06955","서울특별시 동작구 대방동15길 29","(대방동/ 강남중학교)","02-814-5637","http://www.kangnam.ms.kr","02-823-4226","남여공학","","N","일반계","","전기","주간","19590403","19590403","B10","서울특별시교육청","서울특별시","","","","20220731"
"초등학교","사립","7132122","중앙대학교사범대학부속초등학교","Elementary School Attached to College of Education/ Chung-Ang University","서울특별시동작관악교육지원청","06973","서울특별시 동작구 서달로 135","(흑석동/ 중앙대부속초등학교)","02-815-0145","https://cau.sen.es.kr","02-822-6132","남여공학","","N","일반계","","전기","주간","19641203","19650308","B10","서울특별시교육청","서울특별시","","","","20220731"
"초등학교","공립","7132121","서울흑석초등학교","Seoul Heukseok Elementary School","서울특별시동작관악교육지원청","06904","서울특별시 동작구 현충로 87","/ 서울흑석초등학교 (흑석동)","02-815-3276","http://heukseok.es.kr/","02-821-1908","남여공학","","N","일반계","","전기","주간","19680520","19680923","B10","서울특별시교육청","서울특별시","","","","20220731"
"초등학교","공립","7132120","서울행림초등학교","Seoul Haenglim Elementary School","서울특별시동작관악교육지원청","07031","서울특별시 동작구 솔밭로 47","(사당동/행림초등학교)","02-523-1352","http://www.hrim.es.kr","02-523-1354","남여공학","","N","일반계","","전기","주간","19920506","19920506","B10","서울특별시교육청","서울특별시","","","","20220731"
"초등학교","공립","7132119","서울청룡초등학교","Seoul Cheongryong Elementary School","서울특별시동작관악교육지원청","08833","서울특별시 관악구 관악로5길 61","(봉천동)","02-871-5850","http://chungryong.es.kr","02-871-8386","남여공학","","N","일반계","","전기","주간","19851018","19851018","B10","서울특별시교육청","서울특별시","","","","20220731"
"초등학교","공립","7132118","서울조원초등학교","Seoul Jowon Elementary School","서울특별시동작관악교육지원청","08701","서울특별시 관악구 조원로 67","(신림동)","02-869-2235","http://seouljowon.es.kr","02-869-2239","남여공학","","N","해당없음","","전기","주간","20050301","20050301","B10","서울특별시교육청","서울특별시","","","","20220731"
"초등학교","공립","7132117","서울인헌초등학교","Seoul Inhun Elementary School","서울특별시동작관악교육지원청","08792","서울특별시 관악구 낙성대로 23","(봉천동)","02-872-8101","http://www.inhun.es.kr","02-872-6683","남여공학","","N","일반계","","전기","주간","19791231","19800402","B10","서울특별시교육청","서울특별시","","","","20220731"
"초등학교","공립","7132116","서울은천초등학교","Seoul Euncheon Elementary School","서울특별시동작관악교육지원청","08716","서울특별시 관악구 은천로 69","(봉천동)","02-883-6321","http://www.euncheon.es.kr","02-883-6280","남여공학","","N","일반계","","전기","주간","19580401","19580401","B10","서울특별시교육청","서울특별시","","","","20220731"
"초등학교","공립","7132115","서울은로초등학교","Seoul Eunlo Elementary School","서울특별시동작관악교육지원청","06973","서울특별시 동작구 서달로 115","/ 서울은로초등학교 (흑석동)","02-824-0309","http://eunlo.es.kr","02-813-2463","남여공학","","N","일반계","","전기","주간","19081101","19081101","B10","서울특별시교육청","서울특별시","","","","20220731"
